placekey,year,month,home_cbg,visitors
222-222@8gd-kdb-7kf,2019,9,450499202004,4
222-222@8gd-kdb-7kf,2019,9,450750102003,4
222-222@8gd-kdb-7kf,2019,9,120570116051,4
222-222@8gd-kdb-7kf,2019,9,450130021075,4
222-222@8gd-kdb-7kf,2019,9,131030303031,4
222-222@8gd-kdb-7kf,2019,9,450499201001,4
222-222@8gd-kdb-7kf,2019,9,450130010001,4
222-222@8gd-kdb-7kf,2019,9,450299703004,4
222-222@8gd-kdb-7kf,2019,9,484230020071,4
222-222@8gd-kdb-7kf,2019,9,450299704013,4
222-222@8gd-kdb-7kf,2019,9,470930040001,4
222-222@8gd-kdb-7kf,2019,9,170910120001,4
222-222@8gd-kdb-7kf,2019,9,131030303041,4
222-222@8gd-kdb-7kf,2019,9,450539502025,4
222-222@8gd-kdb-7kf,2019,9,450299703001,4
222-222@8gd-kdb-7kf,2019,9,450539503001,4
222-222@8gd-kdb-7kf,2019,9,450539502024,4
222-222@8gd-kdb-7kf,2019,9,484790017141,4
222-222@8gd-kdb-7kf,2019,9,450130021051,4
222-222@8gd-kdb-7kf,2019,9,450790104101,4
222-222@8gd-kdb-7kf,2019,9,450499201003,4
222-222@8gd-kdb-7kf,2019,9,450299706004,4
222-222@8gd-kdb-7kf,2019,9,450499201002,4
222-222@8gd-kdb-7kf,2019,9,450130001001,4
222-222@8gd-kdb-7kf,2019,9,450539502011,4
222-222@8gd-kdb-7kf,2019,9,450539501001,4
222-222@8gd-kdb-7kf,2019,9,450130106001,4
222-222@8gd-kdb-7kf,2019,9,450499202005,4
222-222@8gd-kdb-7kf,2019,9,450130104002,4
222-222@8gd-kdb-7kf,2019,9,450299704022,4
222-222@8gd-kdb-7kf,2019,9,450499205002,4
222-222@8gd-kdb-7kf,2019,9,450130009012,4
222-222@8gd-kdb-7kf,2019,9,450499205001,4
222-222@8gd-kdb-7kf,2019,9,450130011013,5
222-222@8gd-kdb-7kf,2019,9,450130011023,5
222-222@8gd-kdb-7kf,2019,9,450130011011,5
222-222@8gd-kdb-7kf,2019,9,450499202003,5
222-222@8gd-kdb-7kf,2019,9,450130005032,6
222-222@8gd-kdb-7kf,2019,9,450130010002,6
222-222@8gd-kdb-7kf,2019,9,450130011022,6
222-222@8gd-kdb-7kf,2019,9,450130022012,6
222-222@8gd-kdb-7kf,2019,9,450539502023,6
222-222@8gd-kdb-7kf,2019,9,450130021062,6
222-222@8gd-kdb-7kf,2019,9,450130002002,7
222-222@8gd-kdb-7kf,2019,9,450130021021,7
222-222@8gd-kdb-7kf,2019,9,450539502022,7
222-222@8gd-kdb-7kf,2019,9,450130001002,7
222-222@8gd-kdb-7kf,2019,9,450130012001,8
222-222@8gd-kdb-7kf,2019,9,450130001003,8
222-222@8gd-kdb-7kf,2019,9,450130003002,8
222-222@8gd-kdb-7kf,2019,9,450130007003,9
222-222@8gd-kdb-7kf,2019,9,450130022021,9
222-222@8gd-kdb-7kf,2019,9,450499203002,9
222-222@8gd-kdb-7kf,2019,9,450130005012,9
222-222@8gd-kdb-7kf,2019,9,450130003003,10
222-222@8gd-kdb-7kf,2019,9,450130021032,10
222-222@8gd-kdb-7kf,2019,9,450130006001,10
222-222@8gd-kdb-7kf,2019,9,450130021042,10
222-222@8gd-kdb-7kf,2019,9,450130021041,11
222-222@8gd-kdb-7kf,2019,9,450130007001,13
222-222@8gd-kdb-7kf,2019,9,450130007002,13
222-222@8gd-kdb-7kf,2019,9,450130006002,13
222-222@8gd-kdb-7kf,2019,9,450499204002,14
222-222@8gd-kdb-7kf,2019,9,450130011012,14
222-222@8gd-kdb-7kf,2019,9,450130005013,16
222-222@8gd-kdb-7kf,2019,9,450130008004,17
222-222@8gd-kdb-7kf,2019,9,450130007005,17
222-222@8gd-kdb-7kf,2019,9,450130002001,17
222-222@8gd-kdb-7kf,2019,9,450130008001,17
222-222@8gd-kdb-7kf,2019,9,450130008003,18
222-222@8gd-kdb-7kf,2019,9,450539502012,18
222-222@8gd-kdb-7kf,2019,9,450130002003,19
222-222@8gd-kdb-7kf,2019,9,450130008002,21
222-222@8gd-kdb-7kf,2019,9,450130009023,21
222-222@8gd-kdb-7kf,2019,9,450130011021,22
222-222@8gd-kdb-7kf,2019,9,450130009031,23
222-222@8gd-kdb-7kf,2019,9,450130005022,25
222-222@8gd-kdb-7kf,2019,9,450130007006,26
222-222@8gd-kdb-7kf,2019,9,450130007004,27
222-222@8gd-kdb-7kf,2019,9,450130005033,27
222-222@8gd-kdb-7kf,2019,9,450130005011,31
222-222@8gd-kdb-7kf,2019,9,450130005031,34
222-222@8gd-kdb-7kf,2019,9,450130009022,38
222-222@8gd-kdb-7kf,2019,9,450130009011,39
222-222@8gd-kdb-7kf,2019,9,450130005021,40
222-222@8gd-kdb-7kf,2019,9,450130009021,54
222-222@8gd-kdb-7kf,2019,10,450499201001,4
222-222@8gd-kdb-7kf,2019,10,450130021073,4
222-222@8gd-kdb-7kf,2019,10,540610102015,4
222-222@8gd-kdb-7kf,2019,10,131030302022,4
222-222@8gd-kdb-7kf,2019,10,450130105001,4
222-222@8gd-kdb-7kf,2019,10,120570141191,4
222-222@8gd-kdb-7kf,2019,10,450130021042,4
222-222@8gd-kdb-7kf,2019,10,450130022012,4
222-222@8gd-kdb-7kf,2019,10,450539503003,4
222-222@8gd-kdb-7kf,2019,10,450539501001,4
222-222@8gd-kdb-7kf,2019,10,450130107002,4
222-222@8gd-kdb-7kf,2019,10,450130105002,4
222-222@8gd-kdb-7kf,2019,10,450130011011,4
222-222@8gd-kdb-7kf,2019,10,130510023002,4
222-222@8gd-kdb-7kf,2019,10,120310105001,4
222-222@8gd-kdb-7kf,2019,10,450130106001,4
222-222@8gd-kdb-7kf,2019,10,450299705005,4
222-222@8gd-kdb-7kf,2019,10,450130021071,4
222-222@8gd-kdb-7kf,2019,10,450499204001,4
222-222@8gd-kdb-7kf,2019,10,450619204003,4
222-222@8gd-kdb-7kf,2019,10,450150204031,4
222-222@8gd-kdb-7kf,2019,10,450539501004,4
222-222@8gd-kdb-7kf,2019,10,450299708002,4
222-222@8gd-kdb-7kf,2019,10,450539501003,4
222-222@8gd-kdb-7kf,2019,10,450559704022,4
222-222@8gd-kdb-7kf,2019,10,240037309012,4
222-222@8gd-kdb-7kf,2019,10,450770112022,4
222-222@8gd-kdb-7kf,2019,10,450190006001,4
222-222@8gd-kdb-7kf,2019,10,371010410021,4
222-222@8gd-kdb-7kf,2019,10,450059702002,4
222-222@8gd-kdb-7kf,2019,10,450539502022,4
222-222@8gd-kdb-7kf,2019,10,450190046084,4
222-222@8gd-kdb-7kf,2019,10,450559709042,4
222-222@8gd-kdb-7kf,2019,10,130510108064,4
222-222@8gd-kdb-7kf,2019,10,450130021053,4
222-222@8gd-kdb-7kf,2019,10,450130006002,4
222-222@8gd-kdb-7kf,2019,10,450150207141,4
222-222@8gd-kdb-7kf,2019,10,121270825092,4
222-222@8gd-kdb-7kf,2019,10,131030304022,4
222-222@8gd-kdb-7kf,2019,10,450299704022,4
222-222@8gd-kdb-7kf,2019,10,450790114172,4
222-222@8gd-kdb-7kf,2019,10,450499202005,4
222-222@8gd-kdb-7kf,2019,10,131030303011,4
222-222@8gd-kdb-7kf,2019,10,450030213002,4
222-222@8gd-kdb-7kf,2019,10,450059704002,4
222-222@8gd-kdb-7kf,2019,10,450790013004,4
222-222@8gd-kdb-7kf,2019,10,450410014004,4
222-222@8gd-kdb-7kf,2019,10,131110504005,4
222-222@8gd-kdb-7kf,2019,10,391390012001,4
222-222@8gd-kdb-7kf,2019,10,450299703004,4
222-222@8gd-kdb-7kf,2019,10,450130002002,4
222-222@8gd-kdb-7kf,2019,10,450190046083,4
222-222@8gd-kdb-7kf,2019,10,450130021052,4
222-222@8gd-kdb-7kf,2019,10,010810411001,4
222-222@8gd-kdb-7kf,2019,10,450299704013,5
222-222@8gd-kdb-7kf,2019,10,450539503002,5
222-222@8gd-kdb-7kf,2019,10,450130007003,5
222-222@8gd-kdb-7kf,2019,10,450130010002,5
222-222@8gd-kdb-7kf,2019,10,450130021082,5
222-222@8gd-kdb-7kf,2019,10,450499202003,5
222-222@8gd-kdb-7kf,2019,10,450130012001,5
222-222@8gd-kdb-7kf,2019,10,450499203001,5
222-222@8gd-kdb-7kf,2019,10,450499203002,5
222-222@8gd-kdb-7kf,2019,10,371010410011,6
222-222@8gd-kdb-7kf,2019,10,450130021062,6
222-222@8gd-kdb-7kf,2019,10,450130011023,6
222-222@8gd-kdb-7kf,2019,10,450130021031,6
222-222@8gd-kdb-7kf,2019,10,450130006001,6
222-222@8gd-kdb-7kf,2019,10,450130103002,6
222-222@8gd-kdb-7kf,2019,10,450130007002,6
222-222@8gd-kdb-7kf,2019,10,450130008003,7
222-222@8gd-kdb-7kf,2019,10,450130001003,7
222-222@8gd-kdb-7kf,2019,10,450130009012,7
222-222@8gd-kdb-7kf,2019,10,450130007005,7
222-222@8gd-kdb-7kf,2019,10,450130021061,8
222-222@8gd-kdb-7kf,2019,10,450130001002,8
222-222@8gd-kdb-7kf,2019,10,450539502023,8
222-222@8gd-kdb-7kf,2019,10,450130011013,9
222-222@8gd-kdb-7kf,2019,10,450130001001,9
222-222@8gd-kdb-7kf,2019,10,450130008002,10
222-222@8gd-kdb-7kf,2019,10,450130021041,10
222-222@8gd-kdb-7kf,2019,10,450130011022,10
222-222@8gd-kdb-7kf,2019,10,450130022021,10
222-222@8gd-kdb-7kf,2019,10,450130003002,10
222-222@8gd-kdb-7kf,2019,10,450130005012,11
222-222@8gd-kdb-7kf,2019,10,450130003003,11
222-222@8gd-kdb-7kf,2019,10,450130021032,12
222-222@8gd-kdb-7kf,2019,10,450130011021,13
222-222@8gd-kdb-7kf,2019,10,450130003001,13
222-222@8gd-kdb-7kf,2019,10,450130007001,14
222-222@8gd-kdb-7kf,2019,10,450130011012,14
222-222@8gd-kdb-7kf,2019,10,450130005013,15
222-222@8gd-kdb-7kf,2019,10,450130009023,15
222-222@8gd-kdb-7kf,2019,10,450130005032,15
222-222@8gd-kdb-7kf,2019,10,450130009031,16
222-222@8gd-kdb-7kf,2019,10,450130008001,17
222-222@8gd-kdb-7kf,2019,10,450539502012,17
222-222@8gd-kdb-7kf,2019,10,450130002003,17
222-222@8gd-kdb-7kf,2019,10,450130005022,18
222-222@8gd-kdb-7kf,2019,10,450130007006,21
222-222@8gd-kdb-7kf,2019,10,450130002001,22
222-222@8gd-kdb-7kf,2019,10,450130008004,23
222-222@8gd-kdb-7kf,2019,10,450130005033,26
222-222@8gd-kdb-7kf,2019,10,450130007004,27
222-222@8gd-kdb-7kf,2019,10,450130005011,28
222-222@8gd-kdb-7kf,2019,10,450130005031,32
222-222@8gd-kdb-7kf,2019,10,450130009022,38
222-222@8gd-kdb-7kf,2019,10,450130009011,40
222-222@8gd-kdb-7kf,2019,10,450130005021,40
222-222@8gd-kdb-7kf,2019,10,450130009021,49
222-222@8gd-kdb-7kf,2019,11,450499201001,4
222-222@8gd-kdb-7kf,2019,11,450130103003,4
222-222@8gd-kdb-7kf,2019,11,450910617082,4
222-222@8gd-kdb-7kf,2019,11,450130021053,4
222-222@8gd-kdb-7kf,2019,11,120310010002,4
222-222@8gd-kdb-7kf,2019,11,371190057092,4
222-222@8gd-kdb-7kf,2019,11,450130021052,4
222-222@8gd-kdb-7kf,2019,11,371190058341,4
222-222@8gd-kdb-7kf,2019,11,450299704013,4
222-222@8gd-kdb-7kf,2019,11,450539502022,4
222-222@8gd-kdb-7kf,2019,11,131030302042,4
222-222@8gd-kdb-7kf,2019,11,130510108091,4
222-222@8gd-kdb-7kf,2019,11,450130021031,4
222-222@8gd-kdb-7kf,2019,11,371010414001,4
222-222@8gd-kdb-7kf,2019,11,450299703004,4
222-222@8gd-kdb-7kf,2019,11,450539503002,4
222-222@8gd-kdb-7kf,2019,11,120430003003,4
222-222@8gd-kdb-7kf,2019,11,450130021042,4
222-222@8gd-kdb-7kf,2019,11,450750118001,4
222-222@8gd-kdb-7kf,2019,11,450190046083,4
222-222@8gd-kdb-7kf,2019,11,370190205073,4
222-222@8gd-kdb-7kf,2019,11,120090667003,4
222-222@8gd-kdb-7kf,2019,11,450130107002,4
222-222@8gd-kdb-7kf,2019,11,370370208001,4
222-222@8gd-kdb-7kf,2019,11,470650106002,4
222-222@8gd-kdb-7kf,2019,11,450130021022,4
222-222@8gd-kdb-7kf,2019,11,450130004001,4
222-222@8gd-kdb-7kf,2019,11,450450007001,4
222-222@8gd-kdb-7kf,2019,11,450559709032,4
222-222@8gd-kdb-7kf,2019,11,130299203052,4
222-222@8gd-kdb-7kf,2019,11,131030302032,4
222-222@8gd-kdb-7kf,2019,11,450499204001,4
222-222@8gd-kdb-7kf,2019,11,450499202003,4
222-222@8gd-kdb-7kf,2019,11,450539501003,4
222-222@8gd-kdb-7kf,2019,11,370510016042,4
222-222@8gd-kdb-7kf,2019,11,450299708002,4
222-222@8gd-kdb-7kf,2019,11,450130010002,4
222-222@8gd-kdb-7kf,2019,11,483610215025,4
222-222@8gd-kdb-7kf,2019,11,450130022012,4
222-222@8gd-kdb-7kf,2019,11,261158320002,4
222-222@8gd-kdb-7kf,2019,11,450190026121,4
222-222@8gd-kdb-7kf,2019,11,450499201002,4
222-222@8gd-kdb-7kf,2019,11,450539503004,4
222-222@8gd-kdb-7kf,2019,11,050310004022,4
222-222@8gd-kdb-7kf,2019,11,130990902001,4
222-222@8gd-kdb-7kf,2019,11,450299706004,4
222-222@8gd-kdb-7kf,2019,11,516003005003,4
222-222@8gd-kdb-7kf,2019,11,450130022011,4
222-222@8gd-kdb-7kf,2019,11,450130021073,4
222-222@8gd-kdb-7kf,2019,11,450539502021,4
222-222@8gd-kdb-7kf,2019,11,060855117041,4
222-222@8gd-kdb-7kf,2019,11,450539502024,4
222-222@8gd-kdb-7kf,2019,11,450150204031,4
222-222@8gd-kdb-7kf,2019,11,450539501002,4
222-222@8gd-kdb-7kf,2019,11,450299704022,4
222-222@8gd-kdb-7kf,2019,11,450130007002,4
222-222@8gd-kdb-7kf,2019,11,450450029012,4
222-222@8gd-kdb-7kf,2019,11,120950148081,4
222-222@8gd-kdb-7kf,2019,11,371190016071,4
222-222@8gd-kdb-7kf,2019,11,450299702001,4
222-222@8gd-kdb-7kf,2019,11,450130021074,4
222-222@8gd-kdb-7kf,2019,11,450499202001,4
222-222@8gd-kdb-7kf,2019,11,450790101041,4
222-222@8gd-kdb-7kf,2019,11,450130021082,4
222-222@8gd-kdb-7kf,2019,11,450499203001,5
222-222@8gd-kdb-7kf,2019,11,450130021062,5
222-222@8gd-kdb-7kf,2019,11,450130021032,5
222-222@8gd-kdb-7kf,2019,11,450130007003,5
222-222@8gd-kdb-7kf,2019,11,450130011011,5
222-222@8gd-kdb-7kf,2019,11,450130002002,5
222-222@8gd-kdb-7kf,2019,11,450539501004,5
222-222@8gd-kdb-7kf,2019,11,450190046114,5
222-222@8gd-kdb-7kf,2019,11,450130001003,5
222-222@8gd-kdb-7kf,2019,11,450130021021,6
222-222@8gd-kdb-7kf,2019,11,450539501001,6
222-222@8gd-kdb-7kf,2019,11,450130012001,6
222-222@8gd-kdb-7kf,2019,11,450130011022,6
222-222@8gd-kdb-7kf,2019,11,450130009012,6
222-222@8gd-kdb-7kf,2019,11,450130022021,6
222-222@8gd-kdb-7kf,2019,11,450130022013,6
222-222@8gd-kdb-7kf,2019,11,450130007005,7
222-222@8gd-kdb-7kf,2019,11,450130021061,7
222-222@8gd-kdb-7kf,2019,11,450130005012,8
222-222@8gd-kdb-7kf,2019,11,450130011023,8
222-222@8gd-kdb-7kf,2019,11,450130021041,8
222-222@8gd-kdb-7kf,2019,11,450130006001,8
222-222@8gd-kdb-7kf,2019,11,450130008002,8
222-222@8gd-kdb-7kf,2019,11,450130011013,8
222-222@8gd-kdb-7kf,2019,11,450499202005,8
222-222@8gd-kdb-7kf,2019,11,450539502023,9
222-222@8gd-kdb-7kf,2019,11,450499203002,9
222-222@8gd-kdb-7kf,2019,11,450130009023,10
222-222@8gd-kdb-7kf,2019,11,450130001001,11
222-222@8gd-kdb-7kf,2019,11,450130006002,11
222-222@8gd-kdb-7kf,2019,11,450130008001,12
222-222@8gd-kdb-7kf,2019,11,450130008003,12
222-222@8gd-kdb-7kf,2019,11,450130001002,12
222-222@8gd-kdb-7kf,2019,11,450130003001,13
222-222@8gd-kdb-7kf,2019,11,450539502012,13
222-222@8gd-kdb-7kf,2019,11,450130007001,13
222-222@8gd-kdb-7kf,2019,11,450130009031,14
222-222@8gd-kdb-7kf,2019,11,450130003003,14
222-222@8gd-kdb-7kf,2019,11,450130011012,17
222-222@8gd-kdb-7kf,2019,11,450130011021,17
222-222@8gd-kdb-7kf,2019,11,450130005022,17
222-222@8gd-kdb-7kf,2019,11,450130008004,19
222-222@8gd-kdb-7kf,2019,11,450130005032,19
222-222@8gd-kdb-7kf,2019,11,450130002003,19
222-222@8gd-kdb-7kf,2019,11,450130002001,19
222-222@8gd-kdb-7kf,2019,11,450130005011,19
222-222@8gd-kdb-7kf,2019,11,450130007006,21
222-222@8gd-kdb-7kf,2019,11,450130003002,22
222-222@8gd-kdb-7kf,2019,11,450130007004,22
222-222@8gd-kdb-7kf,2019,11,450130005013,23
222-222@8gd-kdb-7kf,2019,11,450130005033,30
222-222@8gd-kdb-7kf,2019,11,450130005031,30
222-222@8gd-kdb-7kf,2019,11,450130009011,31
222-222@8gd-kdb-7kf,2019,11,450130009022,38
222-222@8gd-kdb-7kf,2019,11,450130005021,42
222-222@8gd-kdb-7kf,2019,11,450130009021,44
222-222@8gd-kdb-7kf,2019,12,370510029002,4
222-222@8gd-kdb-7kf,2019,12,090010445001,4
222-222@8gd-kdb-7kf,2019,12,450130010001,4
222-222@8gd-kdb-7kf,2019,12,131030304022,4
222-222@8gd-kdb-7kf,2019,12,450130004001,4
222-222@8gd-kdb-7kf,2019,12,450130022012,4
222-222@8gd-kdb-7kf,2019,12,450130107002,4
222-222@8gd-kdb-7kf,2019,12,450539502024,4
222-222@8gd-kdb-7kf,2019,12,450539501002,4
222-222@8gd-kdb-7kf,2019,12,450499204003,4
222-222@8gd-kdb-7kf,2019,12,450499203001,4
222-222@8gd-kdb-7kf,2019,12,371010410011,4
222-222@8gd-kdb-7kf,2019,12,450299703001,4
222-222@8gd-kdb-7kf,2019,12,450499202005,4
222-222@8gd-kdb-7kf,2019,12,370370208001,4
222-222@8gd-kdb-7kf,2019,12,450910610081,4
222-222@8gd-kdb-7kf,2019,12,450790103043,4
222-222@8gd-kdb-7kf,2019,12,450410014004,4
222-222@8gd-kdb-7kf,2019,12,450450028142,4
222-222@8gd-kdb-7kf,2019,12,450299703004,4
222-222@8gd-kdb-7kf,2019,12,450499201003,4
222-222@8gd-kdb-7kf,2019,12,450130009012,4
222-222@8gd-kdb-7kf,2019,12,131350504342,4
222-222@8gd-kdb-7kf,2019,12,450499205001,4
222-222@8gd-kdb-7kf,2019,12,450299704022,4
222-222@8gd-kdb-7kf,2019,12,450130021061,4
222-222@8gd-kdb-7kf,2019,12,450539503002,4
222-222@8gd-kdb-7kf,2019,12,130299203031,4
222-222@8gd-kdb-7kf,2019,12,450130021051,4
222-222@8gd-kdb-7kf,2019,12,450299702002,4
222-222@8gd-kdb-7kf,2019,12,450130010002,4
222-222@8gd-kdb-7kf,2019,12,450499201002,4
222-222@8gd-kdb-7kf,2019,12,450130104003,4
222-222@8gd-kdb-7kf,2019,12,450130021042,4
222-222@8gd-kdb-7kf,2019,12,450499202001,4
222-222@8gd-kdb-7kf,2019,12,450130021082,4
222-222@8gd-kdb-7kf,2019,12,130510112001,4
222-222@8gd-kdb-7kf,2019,12,450299704013,4
222-222@8gd-kdb-7kf,2019,12,450150204031,4
222-222@8gd-kdb-7kf,2019,12,120950169032,4
222-222@8gd-kdb-7kf,2019,12,450299708002,4
222-222@8gd-kdb-7kf,2019,12,450539502011,4
222-222@8gd-kdb-7kf,2019,12,130510110043,4
222-222@8gd-kdb-7kf,2019,12,482239501002,4
222-222@8gd-kdb-7kf,2019,12,450130021031,4
222-222@8gd-kdb-7kf,2019,12,450770112052,4
222-222@8gd-kdb-7kf,2019,12,450130022011,4
222-222@8gd-kdb-7kf,2019,12,450539503004,4
222-222@8gd-kdb-7kf,2019,12,130570908042,4
222-222@8gd-kdb-7kf,2019,12,450539502022,4
222-222@8gd-kdb-7kf,2019,12,450539501003,4
222-222@8gd-kdb-7kf,2019,12,450130012001,5
222-222@8gd-kdb-7kf,2019,12,450130011011,5
222-222@8gd-kdb-7kf,2019,12,450130108001,5
222-222@8gd-kdb-7kf,2019,12,450499202003,5
222-222@8gd-kdb-7kf,2019,12,450130011023,5
222-222@8gd-kdb-7kf,2019,12,131030303011,5
222-222@8gd-kdb-7kf,2019,12,450499204002,5
222-222@8gd-kdb-7kf,2019,12,450539502021,5
222-222@8gd-kdb-7kf,2019,12,371570405011,5
222-222@8gd-kdb-7kf,2019,12,450539501004,5
222-222@8gd-kdb-7kf,2019,12,120310167112,5
222-222@8gd-kdb-7kf,2019,12,450499202004,5
222-222@8gd-kdb-7kf,2019,12,131790105021,5
222-222@8gd-kdb-7kf,2019,12,450450028151,6
222-222@8gd-kdb-7kf,2019,12,450539501001,6
222-222@8gd-kdb-7kf,2019,12,450130021041,6
222-222@8gd-kdb-7kf,2019,12,450499201001,6
222-222@8gd-kdb-7kf,2019,12,450130021052,6
222-222@8gd-kdb-7kf,2019,12,450130003001,7
222-222@8gd-kdb-7kf,2019,12,450130008001,7
222-222@8gd-kdb-7kf,2019,12,450130011013,7
222-222@8gd-kdb-7kf,2019,12,450130021062,7
222-222@8gd-kdb-7kf,2019,12,450539502023,7
222-222@8gd-kdb-7kf,2019,12,450130001002,8
222-222@8gd-kdb-7kf,2019,12,450130007003,8
222-222@8gd-kdb-7kf,2019,12,450499203002,8
222-222@8gd-kdb-7kf,2019,12,450130011022,8
222-222@8gd-kdb-7kf,2019,12,450130021021,8
222-222@8gd-kdb-7kf,2019,12,450130022021,8
222-222@8gd-kdb-7kf,2019,12,450130001003,9
222-222@8gd-kdb-7kf,2019,12,450130007002,9
222-222@8gd-kdb-7kf,2019,12,450130007001,9
222-222@8gd-kdb-7kf,2019,12,450130001001,10
222-222@8gd-kdb-7kf,2019,12,450130021032,10
222-222@8gd-kdb-7kf,2019,12,450130006001,11
222-222@8gd-kdb-7kf,2019,12,450130007005,11
222-222@8gd-kdb-7kf,2019,12,450130005012,11
222-222@8gd-kdb-7kf,2019,12,450130003002,12
222-222@8gd-kdb-7kf,2019,12,450539502012,13
222-222@8gd-kdb-7kf,2019,12,450130008003,13
222-222@8gd-kdb-7kf,2019,12,450130002002,14
222-222@8gd-kdb-7kf,2019,12,450130005032,15
222-222@8gd-kdb-7kf,2019,12,450130009023,17
222-222@8gd-kdb-7kf,2019,12,450130011012,18
222-222@8gd-kdb-7kf,2019,12,450130002003,18
222-222@8gd-kdb-7kf,2019,12,450130007006,18
222-222@8gd-kdb-7kf,2019,12,450130003003,19
222-222@8gd-kdb-7kf,2019,12,450130006002,19
222-222@8gd-kdb-7kf,2019,12,450130008002,19
222-222@8gd-kdb-7kf,2019,12,450130011021,20
222-222@8gd-kdb-7kf,2019,12,450130009031,21
222-222@8gd-kdb-7kf,2019,12,450130005022,22
222-222@8gd-kdb-7kf,2019,12,450130005011,25
222-222@8gd-kdb-7kf,2019,12,450130005013,25
222-222@8gd-kdb-7kf,2019,12,450130005033,25
222-222@8gd-kdb-7kf,2019,12,450130002001,26
222-222@8gd-kdb-7kf,2019,12,450130008004,26
222-222@8gd-kdb-7kf,2019,12,450130005031,27
222-222@8gd-kdb-7kf,2019,12,450130007004,29
222-222@8gd-kdb-7kf,2019,12,450130009011,36
222-222@8gd-kdb-7kf,2019,12,450130005021,41
222-222@8gd-kdb-7kf,2019,12,450130009022,45
222-222@8gd-kdb-7kf,2019,12,450130009021,46
